"","metabolite_id","input_metabolite_name","input_hmdb_id","input_pubchem","input_chemspider","input_kegg","input_inchikey","input_chebi","split_input_pubchem","split_reason","input_pubchem_final","metabolite_id_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_1","metabolite_id_final_2","has_descriptive_terms","has_multiple_ids"
"183","ME056280_ME056456","Phosphatidylethanolamine - PE(O-38:5) and/or PE(P-38:4)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME056280_ME056456",NA,NA,NA,NA,NA,"phosphatidylethanolamine_pe_o_38_5_and_or pe_p_38_4","ME056280_ME056456","ME056280_ME056456",FALSE,TRUE
"184","ME056280_ME056456_VAR2","Phosphatidylethanolamine - PE(O-38:5) and/or PE(P-38:4)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME056280_ME056456_VAR2",NA,NA,NA,NA,NA,"phosphatidylethanolamine_pe_o_38_5_and_or pe_p_38_4","ME056280_ME056456","ME056280_ME056456",FALSE,TRUE
"185","ME056281_ME056457","Phosphatidylethanolamine - PE(O-38:6) and/or PE(P-38:5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME056281_ME056457",NA,NA,NA,NA,NA,"phosphatidylethanolamine_pe_o_38_6_and_or pe_p_38_5","ME056281_ME056457","ME056281_ME056457",FALSE,TRUE
"186","ME056281_ME056457_VAR2","Phosphatidylethanolamine - PE(O-38:6) and/or PE(P-38:5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME056281_ME056457_VAR2",NA,NA,NA,NA,NA,"phosphatidylethanolamine_pe_o_38_6_and_or pe_p_38_5","ME056281_ME056457","ME056281_ME056457",FALSE,TRUE
"187","ME056281_ME056457_VAR3","Phosphatidylethanolamine - PE(O-38:6) and/or PE(P-38:5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME056281_ME056457_VAR3",NA,NA,NA,NA,NA,"phosphatidylethanolamine_pe_o_38_6_and_or pe_p_38_5","ME056281_ME056457","ME056281_ME056457",FALSE,TRUE
"188","ME056301_ME056477_HMDB12104","Sphingomyelin - SM(d40:2) d18:1/22:1 and/or d18:2/22:0 and/or d16:1/24:1",NA,NA,NA,NA,NA,"72529",NA,NA,NA,"ME056301_ME056477_HMDB12104",NA,NA,"72529",NA,NA,"sphingomyelin_sm_d40_2_d18_1_22_1 and_or d18_2_22_0 and_or d16_1_24_1","ME056301_ME056477_HMDB12104","ME056301_ME056477_HMDB12104",FALSE,TRUE
"189","ME056301_ME056477_HMDB12104_VAR2","Sphingomyelin - SM(d40:2) d18:1/22:1 and/or d18:2/22:0 and/or d16:1/24:1",NA,NA,NA,NA,NA,"72529",NA,NA,NA,"ME056301_ME056477_HMDB12104_VAR2",NA,NA,"72529",NA,NA,"sphingomyelin_sm_d40_2_d18_1_22_1 and_or d18_2_22_0 and_or d16_1_24_1","ME056301_ME056477_HMDB12104","ME056301_ME056477_HMDB12104",FALSE,TRUE
"190","ME056301_ME056477_HMDB12104_VAR3","Sphingomyelin - SM(d40:2) d18:1/22:1 and/or d18:2/22:0 and/or d16:1/24:1",NA,NA,NA,NA,NA,"72529",NA,NA,NA,"ME056301_ME056477_HMDB12104_VAR3",NA,NA,"72529",NA,NA,"sphingomyelin_sm_d40_2_d18_1_22_1 and_or d18_2_22_0 and_or d16_1_24_1","ME056301_ME056477_HMDB12104","ME056301_ME056477_HMDB12104",FALSE,TRUE
"191","ME056400_ME056401","Phosphatidylcholine PC(36:5)",NA,NA,NA,NA,NA,"64504",NA,NA,NA,"ME056400_ME056401",NA,NA,"64504",NA,NA,"phosphatidylcholine pc_36_5","ME056400_ME056401","ME056400_ME056401",FALSE,TRUE
"192","ME056400_ME056401_VAR1","Phosphatidylcholine PC(36:5) - possibly PC(16:0/20:5)",NA,NA,NA,NA,NA,"64504",NA,NA,NA,"ME056400_ME056401_VAR1",NA,NA,"64504",NA,NA,"phosphatidylcholine pc_36_5__possibly pc_16_0_20_5","ME056400_ME056401_VAR1","ME056400_ME056401_VAR1",FALSE,TRUE
"193","ME056400_ME056401_VAR2","Phosphatidylcholine PC(36:5) - possibly PC(16:0/20:5)",NA,NA,NA,NA,NA,"64504",NA,NA,NA,"ME056400_ME056401_VAR2",NA,NA,"64504",NA,NA,"phosphatidylcholine pc_36_5__possibly pc_16_0_20_5","ME056400_ME056401_VAR2","ME056400_ME056401_VAR2",FALSE,TRUE
"194","ME056400_ME056401_VAR3","Phosphatidylcholine PC(36:5)",NA,NA,NA,NA,NA,"64504",NA,NA,NA,"ME056400_ME056401_VAR3",NA,NA,"64504",NA,NA,"phosphatidylcholine pc_36_5","ME056400_ME056401_VAR3","ME056400_ME056401_VAR3",FALSE,TRUE
"195","ME056469_PUBCHEM52931145","Sphingomyelin - SM(d34:2) d18:2/16:0 and/or d18:1/16:1",NA,NA,NA,NA,NA,"64587",NA,NA,NA,"ME056469_PUBCHEM52931145",NA,NA,"64587",NA,NA,"sphingomyelin_sm_d34_2_d18_2_16_0 and_or d18_1_16_1","ME056469_PUBCHEM52931145","ME056469_PUBCHEM52931145",FALSE,TRUE
"196","ME056469_PUBCHEM52931145_VAR2","Sphingomyelin - SM(d34:2) d18:2/16:0 and/or d18:1/16:1",NA,NA,NA,NA,NA,"64587",NA,NA,NA,"ME056469_PUBCHEM52931145_VAR2",NA,NA,"64587",NA,NA,"sphingomyelin_sm_d34_2_d18_2_16_0 and_or d18_1_16_1","ME056469_PUBCHEM52931145","ME056469_PUBCHEM52931145",FALSE,TRUE
"197","ME056469_PUBCHEM52931145_VAR3","Sphingomyelin - SM(d34:2) d18:2/16:0 and/or d18:1/16:1",NA,NA,NA,NA,NA,"64587",NA,NA,NA,"ME056469_PUBCHEM52931145_VAR3",NA,NA,"64587",NA,NA,"sphingomyelin_sm_d34_2_d18_2_16_0 and_or d18_1_16_1","ME056469_PUBCHEM52931145","ME056469_PUBCHEM52931145",FALSE,TRUE
"198","ME056469_PUBCHEM52931145_VAR4","Sphingomyelin - SM(d34:2) d18:2/16:0 and/or d18:1/16:1",NA,NA,NA,NA,NA,"64587",NA,NA,NA,"ME056469_PUBCHEM52931145_VAR4",NA,NA,"64587",NA,NA,"sphingomyelin_sm_d34_2_d18_2_16_0 and_or d18_1_16_1","ME056469_PUBCHEM52931145","ME056469_PUBCHEM52931145",FALSE,TRUE
"199","ME056471_CSID4956085","Sphingomyelin SM(36:1) - SM(d18:1/18:0) and/or SM(20:1/16:0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME056471_CSID4956085",NA,NA,NA,NA,NA,"sphingomyelin sm_36_1__sm_d18_1_18_0_and_or sm_20_1_16_0","ME056471_CSID4956085","ME056471_CSID4956085",FALSE,TRUE
"200","ME056471_CSID4956085_VAR2","Sphingomyelin SM(36:1) - SM(d18:1/18:0) and/or SM(20:1/16:0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME056471_CSID4956085_VAR2",NA,NA,NA,NA,NA,"sphingomyelin sm_36_1__sm_d18_1_18_0_and_or sm_20_1_16_0","ME056471_CSID4956085","ME056471_CSID4956085",FALSE,TRUE
"201","ME056471_CSID4956085_VAR3","Sphingomyelin SM(36:1) - SM(d18:1/18:0) and/or SM(20:1/16:0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME056471_CSID4956085_VAR3",NA,NA,NA,NA,NA,"sphingomyelin sm_36_1__sm_d18_1_18_0_and_or sm_20_1_16_0","ME056471_CSID4956085","ME056471_CSID4956085",FALSE,TRUE
"202","ME056471_CSID4956085_VAR4","Sphingomyelin SM(36:1) - SM(d18:1/18:0) and/or SM(20:1/16:0)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ME056471_CSID4956085_VAR4",NA,NA,NA,NA,NA,"sphingomyelin sm_36_1__sm_d18_1_18_0_and_or sm_20_1_16_0","ME056471_CSID4956085","ME056471_CSID4956085",FALSE,TRUE
"203","ME056483_PUBCHEM52931215","Sphingomyelin - SM(d42:3) d18:2/24:1 and/or d18:1/24:2",NA,NA,NA,NA,NA,"72535",NA,NA,NA,"ME056483_PUBCHEM52931215",NA,NA,"72535",NA,NA,"sphingomyelin_sm_d42_3_d18_2_24_1 and_or d18_1_24_2","ME056483_PUBCHEM52931215","ME056483_PUBCHEM52931215",FALSE,TRUE
"204","ME056483_PUBCHEM52931215_VAR2","Sphingomyelin - SM(d42:3) d18:2/24:1 and/or d18:1/24:2",NA,NA,NA,NA,NA,"72535",NA,NA,NA,"ME056483_PUBCHEM52931215_VAR2",NA,NA,"72535",NA,NA,"sphingomyelin_sm_d42_3_d18_2_24_1 and_or d18_1_24_2","ME056483_PUBCHEM52931215","ME056483_PUBCHEM52931215",FALSE,TRUE
"205","ME056483_PUBCHEM52931215_VAR3","Sphingomyelin - SM(d42:3) d18:2/24:1 and/or d18:1/24:2",NA,NA,NA,NA,NA,"72535",NA,NA,NA,"ME056483_PUBCHEM52931215_VAR3",NA,NA,"72535",NA,NA,"sphingomyelin_sm_d42_3_d18_2_24_1 and_or d18_1_24_2","ME056483_PUBCHEM52931215","ME056483_PUBCHEM52931215",FALSE,TRUE
"206","ME056483_PUBCHEM52931215_VAR4","Sphingomyelin - SM(d42:3) d18:2/24:1 and/or d18:1/24:2",NA,NA,NA,NA,NA,"72535",NA,NA,NA,"ME056483_PUBCHEM52931215_VAR4",NA,NA,"72535",NA,NA,"sphingomyelin_sm_d42_3_d18_2_24_1 and_or d18_1_24_2","ME056483_PUBCHEM52931215","ME056483_PUBCHEM52931215",FALSE,TRUE
